lon,lat,dem,slope,temp,humidity,pressure,wind_speed,precip,Reff,pore_h,Fs,fs_score,slope_score,precip_score,elev_score,CRI,cluster_id,landslide_prob,risk_level
103.184166666667,32.1071666666666,2304.0,35.29874039,0.03338984367437092,64.16779900855917,805.8999510020208,1.6366343679938629,16.166217701062397,16.160280038762107,0.32254176661766576,1.0853992349227244,0.529168374054614,0.8432913463333332,0.15415544252655994,0.6,0.543321274710491,0,0.529168374054614,高风险(橙色预警)
103.211166666667,32.1071666666666,2283.0,34.48583984,0.18177252963264223,64.33290834039681,807.2268952943127,1.6639476454210427,15.951771893777346,15.919876360555543,0.3178019088383604,1.1048294495326216,0.4903423022494731,0.8161946613333332,0.14879429734443367,0.6,0.5199444457020093,0,0.4903423022494731,高风险(橙色预警)
103.190166666667,32.1041666666666,2307.0,35.04826736,0.02627711952961498,64.20426877194978,806.2097939205121,1.642040468167818,16.142172846821435,16.137506978962435,0.32209300442398886,1.0910340468418067,0.5179242221857232,0.8349422453333333,0.15355432117053586,0.6,0.5366161144417297,0,0.5179242221857232,高风险(橙色预警)
103.214166666667,32.1041666666666,2310.0,35.55834198,0.1717735062188801,64.83220227322353,810.4908716049058,1.6496000061092984,16.08882605227726,16.05842607759586,0.320534260322479,1.080201656318135,0.5395141164272262,0.8519447326666667,0.15222065130693146,0.6,0.5492359599989435,0,0.5395141164272262,高风险(橙色预警)
103.211166666667,32.0921666666666,2313.0,35.52087402,0.1787711244579171,64.81501417090597,810.4382735911513,1.6446186482234686,16.096584593495663,16.06493094369084,0.3206624987737588,1.0809793972726167,0.5379679740834393,0.8506958006666667,0.15241461483739158,0.6,0.5483440627675207,0,0.5379679740834393,高风险(橙色预警)
103.181166666667,32.0891666666666,2332.0,34.48981476,0.01453168586908582,64.54783430549683,808.4245112943964,1.6177056144349884,16.309001898135712,16.30639492791907,0.32541987203564454,1.1030551332212397,0.4938900377113155,0.8163271586666667,0.1577250474533928,0.6,0.5231828142418715,0,0.4938900377113155,高风险(橙色预警)
103.196166666667,32.0861666666666,2261.0,35.98575974,0.4756430326661256,64.68599500864494,809.489403788705,1.6304576554269332,15.98610757874987,15.90246709116775,0.31745845213177615,1.0718311144431227,0.5561005584059933,0.8661919913333332,0.14965268946874674,0.6,0.55891875908948,0,0.5561005584059933,高风险(橙色预警)
103.217166666667,32.0861666666666,2297.0,36.37324905,0.3027014579845968,64.8753830994686,810.93972890883,1.6489837279767208,16.000990312243417,15.947711558179568,0.318350993801835,1.0637328072799528,0.5720298050982257,0.8791083016666666,0.15002475780608543,0.6,0.568593949017174,0,0.5720298050982257,高风险(橙色预警)
103.205166666667,32.0771666666666,2239.0,36.01584244,0.6482606655189382,64.77896556302129,810.2534256091253,1.637300083038208,15.850408408926416,15.737381249583324,0.31420019802734933,1.0718873205509896,0.5559895585596674,0.867194748,0.1462602102231604,0.6,0.558446552468499,15,0.5559895585596674,高风险(橙色预警)
103.208166666667,32.0771666666666,2220.0,37.97224045,0.768870683073196,64.80627885751643,810.463843243998,1.639923256147163,15.769875195411695,15.63650025356347,0.3122079346251328,1.034818467624474,0.6274872902866593,0.932408015,0.14424687988529236,0.6,0.6029462958417222,15,0.6274872902866593,极高风险(红橙预警)
103.211166666667,32.0771666666666,2171.0,36.10419083,1.069533803982063,64.8335517710262,810.6742195293054,1.6425470454021849,15.587103232141924,15.403722960199651,0.30760753837138294,1.0714336994240181,0.5568852416384741,0.8701396943333334,0.1396775808035481,0.6,0.5582245363994326,15,0.5568852416384741,高风险(橙色预警)
103.241166666667,32.0741666666666,2220.0,36.23781967,0.8539778835573291,65.10803969812149,812.8281416197492,1.6682595847103394,15.587929590957733,15.441500372625336,0.3083544481284353,1.068537961693689,0.5625939755867022,0.874593989,0.13969823977394333,0.6,0.5616257354394695,17,0.5625939755867022,高风险(橙色预警)
103.244166666667,32.0741666666666,2334.0,36.2057457,0.17722070448536797,65.13453998431008,813.0356682588393,1.6708356382915093,15.95587370974984,15.924768886775107,0.31789842540718155,1.0672161578803057,0.5651944070880038,0.8735248566666667,0.14889684274374598,0.6,0.5642383455506174,17,0.5651944070880038,高风险(橙色预警)
103.205166666667,32.0711666666666,2279.0,37.02339935,0.4235600236074095,64.78836975750204,810.3608547737145,1.6367459083062559,15.976342676928647,15.901906336033246,0.3174473888745412,1.0511893742747216,0.596399449115604,0.9007799783333332,0.1494085669232162,0.6,0.5836364876142182,0,0.596399449115604,高风险(橙色预警)
103.208166666667,32.0711666666666,2294.0,37.7888298,0.3404695623893783,64.81581716918139,810.5731558743494,1.6393509010652187,16.01146987195667,15.951504272410995,0.318425804368744,1.036863487217694,0.6236552458084049,0.9262943266666668,0.15028674679891676,0.6,0.601093029349812,0,0.6236552458084049,极高风险(红橙预警)
103.211166666667,32.0711666666666,2306.0,35.13717651,0.27543201786145843,64.84322407660925,810.7854196893785,1.641956398917432,16.03620150446624,15.987615787734955,0.3191380297461641,1.0896919226770774,0.5206044793877207,0.8379058836666667,0.15090503761165602,0.6,0.5378992701940861,0,0.5206044793877207,高风险(橙色预警)
103.214166666667,32.0711666666666,2317.0,34.87361526,0.21644492807218363,64.87058356071459,810.9975890434232,1.6445616611246499,16.057380563096448,16.01914963870537,0.31975986985764976,1.0954699336695057,0.5090591411777617,0.8291205086666668,0.1514345140774112,0.6,0.5311906864532536,0,0.5090591411777617,高风险(橙色预警)
103.220166666667,32.0711666666666,2334.0,37.97832108,0.12861240420455466,64.92513396785272,811.4214246552503,1.6497686129455713,16.08234281842412,16.059590541897805,0.3205572171407451,1.0330895477830588,0.6307145865549837,0.9326107026666667,0.152058570460603,0.6,0.6058502243807807,0,0.6307145865549837,极高风险(红橙预警)
103.223166666667,32.0711666666666,2309.0,36.53665924,0.2857621925853895,64.95231242933374,811.6329855183765,1.6523689180801255,15.980963251157165,15.930728945076115,0.3180159985510478,1.0605389016180835,0.5782732187087929,0.8845553079999999,0.14952408127892913,0.6,0.572352930739303,0,0.5782732187087929,高风险(橙色预警)
103.253166666667,32.0711666666666,2202.0,34.59671402,1.1896356658103215,65.50244040539526,817.3559979243797,1.6709606539582003,15.541005768402952,15.337636286211737,0.30630063278209074,1.104775229140122,0.49045070302930377,0.8198904673333334,0.1385251442100738,0.6,0.5188579268870696,17,0.49045070302930377,高风险(橙色预警)
103.256166666667,32.0711666666666,2395.0,38.83149719,0.041636661923083906,65.53193198330726,817.6086792552961,1.6733214758108537,16.177428327947503,16.17001901269267,0.3227336658495058,1.018219632103196,0.6579659622467398,0.9610499063333333,0.15443570819868757,0.6,0.6243360031217666,17,0.6579659622467398,极高风险(红橙预警)
103.271166666667,32.0621666666666,2403.0,33.78475189,0.07693023817632927,65.69850133321044,819.1100505173584,1.6837022201574579,16.10347004274797,16.089842761103576,0.3211535787483966,1.1209365036776504,0.45822460945028304,0.7928250630000001,0.1525867510686992,0.6,0.5020134597438531,0,0.45822460945028304,高风险(橙色预警)
103.262166666667,32.0591666666666,2365.0,36.35856628,0.2846399467467968,65.61900448572054,818.4453001808489,1.6765031822021694,16.014925027199116,15.964781665723262,0.31868768784312224,1.06395873152708,0.571587276402491,0.8786188759999999,0.1503731256799779,0.6,0.5683642546969919,0,0.571587276402491,高风险(橙色预警)
103.262166666667,32.0561666666666,2278.0,37.79193115,0.8175826992675077,65.62677570086309,818.5343089004552,1.6761919216929444,15.71464908653508,15.573320809134758,0.31095977209650116,1.038267947015547,0.6210144855382753,0.9263977050000001,0.142866227163377,0.6,0.5985784658979855,0,0.6210144855382753,高风险(橙色预警)
103.256166666667,32.0351666666666,2331.0,36.56214142,0.5556601807958188,65.62904358726264,818.7000775973775,1.6702719909625399,15.865881101696212,15.768904679720224,0.3148225578553986,1.0606869112662587,0.5779844271624046,0.8854047140000001,0.1466470275424053,0.6,0.571874354873443,0,0.5779844271624046,高风险(橙色预警)
