区站号,平均气温,最高气温,最低气温,平均相对湿度,最小相对湿度,平均气压,最高本站气压,最低本站气压,平均2分钟风速,极大风速,20-20时降水量,日,月,年,纬度,经度,测站高度,站名,省名,地市名,区县名,Unnamed: 23
56280,7.1,9.8,5.4,73.3,53,941.5,946.8,936.9,1.3,6,0,13,1,2022,30.0844,103.1167,691.8,名山,四川省,雅安市,名山区,
56371,4.8,7.2,2.8,48.5,30,859.4,864.4,854.3,1.7,9.6,0,13,1,2022,29.8878,102.2131,1403.2,泸定,四川省,甘孜藏族自治州,泸定县,
56487,3,6.2,0.4,78,62,806,809.7,801.2,1.2,6.8,0.8,13,1,2022,28.335,103.1342,1913.3,美姑,四川省,凉山彝族自治州,美姑县,
56499,7.9,9.6,7.1,93.5,80,963.1,967.9,958.1,0.9,4.6,1.4,13,1,2022,28.4453,104.7128,508,珙县,四川省,宜宾市,珙县,
56569,8.7,17.8,6,64.8,37,860.5,864.8,857.1,3.8,13.6,0.5,13,1,2022,27.4131,102.1842,1347.2,德昌,四川省,凉山彝族自治州,德昌县,
57206,7.4,13.4,2,46.5,24,958.5,962.6,954,2.3,10.7,0,13,1,2022,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
56285,7,11.2,4.2,77.8,43,958.2,963.1,953.7,0.6,3.7,0,13,1,2022,30.5639,103.4653,544.7,大邑国家基本气象站,四川省,成都市,大邑县,
56443,4.1,11.7,-3.3,50,24,717.3,720.2,713.9,2.9,14.4,0,13,1,2022,28.9369,99.8031,2844.2,乡城,四川省,甘孜藏族自治州,乡城县,
56459,7.8,12.3,4.6,60,29,761.9,764.6,759.3,1.7,8.7,0.8,13,1,2022,27.9294,101.275,2380.8,木里,四川省,凉山彝族自治州,木里藏族自治县,
56475,3.7,6.3,2.7,64.8,56,834.9,838.9,829.9,1.5,6.6,0,13,1,2022,28.6506,102.5117,1659.3,越西,四川省,凉山彝族自治州,越西县,
56494,9.1,11.3,7.3,86.3,69,976.7,981.7,972,1.4,4.6,0,13,1,2022,28.8394,104.3325,386.4,屏山,四川省,宜宾市,屏山县,
56575,6.8,15.2,5.1,73.5,42,848.2,851.8,844.1,2.5,10.3,0,13,1,2022,27.3731,102.5478,1530.7,普格,四川省,凉山彝族自治州,普格县,
56674,17.5,21.8,13.8,41.5,29,869.1,871.9,865.8,4.5,13.4,0,13,1,2022,26.495,101.7503,1280.6,仁和国家气象观测站,四川省,攀枝花市,仁和区,
57324,7.1,11,4.5,81,61,980.4,983.2,976.8,0.8,4.1,0,13,1,2022,31.5833,107.0881,365.9,平昌,四川省,巴中市,平昌县,
57401,8.3,10.2,6.1,77.8,64,977.4,981.2,973.6,1.4,4.6,0,13,1,2022,30.8775,105.3669,383.2,射洪站,四川省,遂宁市,射洪市,
57415,7.7,9.1,6.3,92.8,82,979.1,982.1,975.1,1.5,4.5,0,13,1,2022,30.5219,106.6403,372.3,广安,四川省,广安市,广安区,
56281,7.7,10.7,5.5,74,58,954.3,959.3,949.8,1.7,4.7,0,13,1,2022,30.2003,103.4892,578.4,蒲江,四川省,成都市,蒲江县,
56384,8,11.2,6,92,74,972.4,977.5,967.8,0.9,2.9,0,13,1,2022,29.595,103.5906,423.5,峨眉,四川省,乐山市,峨眉山市,
56399,9.5,10.9,8.5,84.3,73,986.4,990.8,981.8,1.6,4.1,0,13,1,2022,29.1839,104.9942,306.4,富顺,四川省,自贡市,富顺县,
57204,5.8,12.8,1.1,55.5,20,931.3,936,925.9,1.2,8.3,0,13,1,2022,32.5739,105.2233,782.9,青川,四川省,广元市,青川县,
57308,7.6,11,4.9,74,54,973.1,976.9,969.1,1.6,4.7,0,13,1,2022,31.2206,105.3861,421.3,盐亭,四川省,绵阳市,盐亭县,
57320,5.6,7.4,4.4,70.3,41,966.8,969.7,963.3,0.9,6.4,0,13,1,2022,31.9281,107.2167,483,通江,四川省,巴中市,通江县,
56190,7.4,11.7,3.3,62.3,27,959.6,963.4,955.2,1.9,5.6,0,13,1,2022,31.5369,104.5842,534.7,安州,四川省,绵阳市,安州区,
56194,7.6,12.7,4.1,61.5,25,952.5,956.6,948.1,2.4,6,0,13,1,2022,31.6256,104.4514,597,北川,四川省,绵阳市,北川羌族自治县,
56272,7.6,11.3,4.6,65.8,38,956.6,961.4,952.3,1.1,4.6,0,13,1,2022,30.8289,103.8986,558.6,郫都,四川省,成都市,郫都区,
56498,7.7,9,6.8,91,73,958.3,963.2,953.2,0.6,5.2,1.3,13,1,2022,28.1542,104.5042,547,筠连,四川省,宜宾市,筠连县,
57216,5.6,7.6,3.7,59,38,955.7,959.1,952,1.1,3.3,0,13,1,2022,32.3558,106.8325,579.4,南江,四川省,巴中市,南江县,
57413,7.8,10.1,5.5,88.5,69,987.2,990.3,983.5,1.4,4.4,0,13,1,2022,30.8564,106.9983,305.7,渠县,四川省,达州市,渠县,
56374,-3.9,0.3,-5.7,68,49,741.6,745.4,737.2,3.3,13,0,13,1,2022,30.055,101.9606,2606.3,康定,四川省,甘孜藏族自治州,康定市,
56186,7.7,11,3.3,56.8,29,953.2,957.4,948.9,1.9,9.9,0,13,1,2022,31.3272,104.1928,588.9,绵竹,四川省,德阳市,绵竹市,
56380,7.8,10.1,6,73.3,56,955.1,960.3,950.6,1.8,8.2,0,13,1,2022,29.8764,103.3583,571.2,洪雅,四川省,眉山市,洪雅县,
56383,8.3,11.3,6.1,77,56,968.7,973.6,964.2,1.2,2.5,0,13,1,2022,29.8433,103.8711,455.5,青神国家气象观测站,四川省,眉山市,青神县,
56670,13.9,19.8,11,50.8,33,884,887.5,880.9,3.2,10.5,0,13,1,2022,26.9158,102.1206,1137.1,米易,四川省,攀枝花市,米易县,
57608,7.1,8,6.9,98.8,97,958,962.5,952.8,0.9,4.5,4.5,13,1,2022,28.19,105.4064,548.4,叙永,四川省,泸州市,叙永县,
57405,8,9.7,6.3,81.8,59,980.7,984.2,976.8,1.1,3.5,0,13,1,2022,30.5069,105.5622,354.9,遂宁国家基本气象站,四川省,遂宁市,船山区,
56144,-0.6,3.8,-5.5,54.8,32,682.9,684.2,680.5,1.4,9.3,0,13,1,2022,31.8033,98.5764,3224.6,德格基本气象站,四川省,甘孜藏族自治州,德格县,
57313,7.1,9.5,4.9,53,31,958,961,954.5,2.3,5.1,0,13,1,2022,31.8872,106.785,556.7,巴中,四川省,巴中市,巴州区,
57503,8.7,10.7,7.1,88.5,73,981.3,985.5,976.9,1.4,4.3,0,13,1,2022,29.6197,105.1186,349.9,东兴区,四川省,内江市,东兴区,
56257,-2.4,3.3,-6.1,47,21,624,626.1,620.7,3.2,12.2,0,13,1,2022,29.9944,100.2708,3950,理塘国家气象站,四川省,甘孜藏族自治州,理塘县,
56287,7.7,10.1,6.2,69.8,55,949.6,955.3,944.9,1.1,5.5,0,13,1,2022,29.9831,102.9994,627.6,雅安,四川省,雅安市,雨城区,
56289,8.6,11.5,6.6,80.5,48,970.9,975.9,966.4,0.6,2.3,0,13,1,2022,30.1992,103.8692,435.9,彭山,四川省,眉山市,彭山区,
56381,7.6,9.9,6.1,66.8,54,948.3,953.3,944,1.5,3.8,0,13,1,2022,30.0678,103.4919,629.9,丹棱,四川省,眉山市,丹棱县,
56386,8.6,10.8,7.1,84.3,69,972.4,977.4,967.9,0.5,2.3,0.1,13,1,2022,29.5647,103.7553,424.2,乐山,四川省,乐山市,市中区,
56391,7.8,10.7,5.9,82.8,51,965.4,970.3,960.9,1.3,3.9,0,13,1,2022,30.0581,103.8758,484,眉山,四川省,眉山市,东坡区,
56394,8.6,10.9,6.7,88.3,61,977.1,981.8,972.8,0.9,3.9,0,13,1,2022,29.4578,104.4339,383.2,荣县国家站,四川省,自贡市,荣县,
56490,8.4,11.6,6.4,86.8,58,973,978.1,968,0.8,2.5,0.3,13,1,2022,28.9508,103.8983,424,沐川,四川省,乐山市,沐川县,
56671,13.2,16.1,11.3,46.8,29,817,819.1,814.5,7.1,19.7,0,13,1,2022,26.4619,102.3231,1811.4,会理,四川省,凉山彝族自治州,会理市,
57303,8.5,11.7,5.1,52.3,23,968.6,972,964.8,1.2,5.9,0,13,1,2022,31.7397,105.925,459.9,苍溪,四川省,广元市,苍溪县,
57309,7.9,11.1,5.4,81.8,63,978,981.4,974.4,1,5.1,0,13,1,2022,30.9786,105.8819,378.4,西充,四川省,南充市,西充县,
57600,8.4,9.9,7.7,88.8,79,973.1,977.7,968.1,1.5,3.9,0,13,1,2022,28.7119,105.0603,421.1,江安,四川省,宜宾市,江安县,
56164,-2.6,2.8,-6.3,79.8,35,676.8,679.1,672.5,0.8,11.4,6.3,13,1,2022,32.2742,100.9642,3292.9,壤塘,四川省,阿坝藏族羌族自治州,壤塘县,
56173,-7.4,-1.2,-11.1,82,58,660.5,663,657.1,1.7,9.8,6.6,13,1,2022,32.7931,102.5497,3496.8,红原,四川省,阿坝藏族羌族自治州,红原县,
57208,7.5,13.6,2.9,49.5,21,958.6,962.7,954,1.6,9.2,0,13,1,2022,32.2775,105.5128,545,剑阁,四川省,广元市,剑阁县,
56267,5,11.7,-2.3,38.3,20,733.4,737.2,728.9,4.5,18.1,0,13,1,2022,30.0325,101.0189,2635.6,雅江,四川省,甘孜藏族自治州,雅江县,
56278,4.8,7.8,3,91,69,927.6,933.2,922.6,0.8,5.7,0,13,1,2022,30.0672,102.7769,818.5,天全,四川省,雅安市,天全县,
56286,8.1,11.1,5.4,77.8,47,962.7,967.4,958.3,1.4,4.9,0,13,1,2022,30.6136,104.2631,505.4,龙泉驿,四川省,成都市,龙泉驿区,
56357,-2.1,4.5,-8.5,51.5,25,641.8,644.3,639.1,2.6,13.2,0,13,1,2022,29.0425,100.2983,3742.3,稻城,四川省,甘孜藏族自治州,稻城县,
56373,5.3,8,3.6,84,57,930.2,936.2,925.1,1,4,0,13,1,2022,29.7875,102.8444,797.5,荥经,四川省,雅安市,荥经县,
56479,0.9,4.1,-0.7,91.3,77,794.6,798.1,790.2,1.6,7.2,6,13,1,2022,28.0044,102.8419,2028.8,昭觉,四川省,凉山彝族自治州,昭觉县,
56571,6.9,17.7,4.9,75,31,839.6,843.5,835.6,1,7.2,1.8,13,1,2022,27.9036,102.2678,1558,西昌,四川省,凉山彝族自治州,西昌市,
57307,7.9,10.8,5.4,74.3,46,968.4,972.5,964.4,1.7,5.7,0,13,1,2022,31.0975,105.0772,459.9,三台,四川省,绵阳市,三台县,
57315,7.5,9.1,6.3,60.5,35,946.1,949.2,942.6,2.1,6.8,0,13,1,2022,31.5233,106.4025,655.7,仪陇,四川省,南充市,仪陇县,
56298,8.2,10.4,6.7,84.3,59,973.4,977.7,969.2,1.4,4.3,0,13,1,2022,30.0683,104.6581,414.2,资阳,四川省,资阳市,雁江区,
56395,9.2,10.7,7.7,83,71,981.1,985.6,976.7,1.2,3.9,0,13,1,2022,29.5236,104.6631,350.9,威远,四川省,内江市,威远县,
57306,8.8,12,6.5,68.8,44,977.5,980.9,973.7,1.1,5,0,13,1,2022,31.5842,105.9775,382.6,阆中,四川省,南充市,阆中市,
57420,5.9,7,4.8,92.8,88,974.5,977.1,971.1,1.5,3.3,0,13,1,2022,30.7542,107.1864,418,大竹,四川省,达州市,大竹县,
56665,16.4,24.1,11.3,46.8,27,883.5,886.5,879.8,2.6,9.8,0,13,1,2022,26.6897,101.8544,1140.4,盐边站,四川省,攀枝花市,盐边县,
56284,7.2,11.5,4.5,82.8,44,961.3,966.5,956.7,1.4,2.7,0,13,1,2022,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,7.8,11.6,5.3,80,43,963.8,968.7,959.4,0.9,3.7,0,13,1,2022,30.5886,103.9022,495,双流,四川省,成都市,双流区,
56290,7.8,10.9,5.4,70.3,42,961.7,966.2,957.3,1.3,2.9,0,13,1,2022,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56473,7.4,9.4,6.4,61,40,899.2,903.6,893.9,1,4.4,0,13,1,2022,28.9597,102.7697,1060.3,甘洛,四川省,凉山彝族自治州,甘洛县,
56584,8.5,10.6,6.2,68,50,894.9,898.6,890,0.8,4.4,0.6,13,1,2022,27.705,103.2567,1061.9,金阳,四川省,凉山彝族自治州,金阳县,
56666,17.2,22.5,12.8,39.8,21,874.5,877.5,871,1.6,11.8,0,13,1,2022,26.5761,101.7211,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
56189,8.1,11.1,5.2,59,36,954,958.4,949.8,1.2,5.2,0,13,1,2022,30.9622,103.9464,580.5,彭州,四川省,成都市,彭州市,
56273,5.4,8.6,3.7,86,58,928.5,934.2,923.2,1.1,3.1,0,13,1,2022,30.2472,102.8342,814,宝兴,四川省,雅安市,宝兴县,
56291,8.1,11.3,5.6,70.3,34,967.5,971.8,963,1.5,4.3,0,13,1,2022,30.965,104.3061,466.8,广汉,四川省,德阳市,广汉市,
56578,10.5,14.7,8.5,63,47,890.1,894.2,886.1,2.1,9.5,0.1,13,1,2022,27.0619,102.7442,1116,宁南,四川省,凉山彝族自治州,宁南县,
56182,-4.6,1.5,-9.2,77.5,53,715.1,718.6,709.7,2.9,6.5,3.5,13,1,2022,32.6708,103.6033,2881.3,松潘,四川省,阿坝藏族羌族自治州,松潘县,
56197,7.3,11,4.3,69.8,38,959.3,963.5,955.1,1.1,3.9,0,13,1,2022,31.1517,104.1669,535.8,什邡,四川省,德阳市,什邡市,
56297,9,11.7,7.5,69.3,48,970.9,975.5,966.6,1,7.9,0,13,1,2022,30.0425,104.1392,435.4,仁寿国家气象观测站,四川省,眉山市,仁寿县,
56168,6,10.5,2.1,55.5,30,778.2,782.1,773.6,1.5,7.8,0,13,1,2022,31.475,102.0703,2174.8,金川,四川省,阿坝藏族羌族自治州,金川县,
56279,5.6,7.9,4,89.8,68,936.2,941.8,931,1,3.4,0,13,1,2022,30.1614,102.9425,744,芦山,四川省,雅安市,芦山县,
56172,1.5,6.2,-4,85.5,42,730.5,733.5,726.4,1.3,7,3.8,13,1,2022,31.8989,102.2286,2686.8,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,-9.9,-7,-11.5,92,90,699.4,703.6,695.7,1.4,3.6,999990,13,1,2022,29.5214,103.3356,3069.9,峨眉山气象站,四川省,乐山市,峨眉山市,
56675,11.5,16.5,7.1,57.8,42,827.8,830.3,825.2,1.6,11.2,0.4,13,1,2022,26.6456,102.5775,1702.5,会东,四川省,凉山彝族自治州,会东县,
56388,8.4,10.7,6.7,85.3,67,972.7,977.7,968.2,0.6,2,0.1,13,1,2022,29.4069,103.8244,421,五通桥,四川省,乐山市,五通桥区,
56097,3.3,8.2,-0.5,52.5,33,857.7,863.3,851.9,1.5,9.9,0,13,1,2022,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,-2.5,4.8,-6.1,70.5,28,666.4,668.2,662.4,3.1,17.7,0.3,13,1,2022,31.3858,100.6636,3414.4,炉霍,四川省,甘孜藏族自治州,炉霍县,
56181,6.7,10.9,4.1,85.5,55,958.6,963.5,954.2,0.8,2.6,0,13,1,2022,30.6708,103.6989,541.2,崇州,四川省,成都市,崇州市,
56188,7.2,10.7,3.3,58.8,30,941.5,946.6,937.4,1.5,11.3,0,13,1,2022,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
56193,6.3,12.4,2,61.3,27,918.6,923.6,913.1,1.1,4.7,0.1,13,1,2022,32.4114,104.5222,891.9,平武县城,四川省,绵阳市,平武县,
56247,7,13.4,0.2,39,16,738.6,741.8,733.4,2.9,13.6,0,13,1,2022,30.0028,99.1078,2580.6,巴塘,四川省,甘孜藏族自治州,巴塘县,
56251,0.9,9.5,-5.6,61.3,16,689.9,692.9,685.4,2.1,14,0,13,1,2022,30.9422,100.3089,3131.1,新龙,四川省,甘孜藏族自治州,新龙县,
56296,8.1,11.2,5.8,68.8,41,964.1,968.7,959.8,2,5.4,0,13,1,2022,30.8128,104.4253,493.5,金堂,四川省,成都市,金堂县,
56382,8.2,10.8,5.7,74,53,966.4,971.3,961.9,1.1,9.3,0,13,1,2022,29.7533,103.5522,475,夹江,四川省,乐山市,夹江县,
56441,7.8,13.7,2.3,46.8,25,756.9,759.6,752.9,1.7,9.2,0,13,1,2022,28.7136,99.2864,2411.5,得荣,四川省,甘孜藏族自治州,得荣县,
56496,8.7,9.7,8,99.5,92,979.5,984.1,974,0.8,2.7,2.2,13,1,2022,28.3303,105.2589,367,兴文,四川省,宜宾市,兴文县,
57402,8.1,10.3,6.1,80.3,68,977,980.5,973.3,1.4,4.1,0,13,1,2022,30.7728,105.7053,386.5,蓬溪,四川省,遂宁市,蓬溪县,
56195,7.4,13,2.4,63.8,22,958.9,962.9,954.3,1.4,4.6,0,13,1,2022,31.8008,104.7328,541.1,江油,四川省,绵阳市,江油市,
56276,7.8,11.1,5.2,85.5,54,967.2,972.2,962.7,1.1,3.1,0,13,1,2022,30.4583,103.8211,467.3,新津,四川省,成都市,新津区,
56295,8.5,11.3,6.3,73,52,969.5,973.9,965.3,1.4,3.9,0,13,1,2022,30.3883,104.5447,448.6,简阳,四川省,成都市,简阳市,
56376,6.7,7.8,5.6,57.3,43,895.4,899.9,890.3,1.5,13.6,0,13,1,2022,29.3433,102.6367,1098.6,汉源,四川省,雅安市,汉源县,
56038,-9.6,-4.2,-11.6,63.5,31,604.9,606.2,603.2,2.5,8.6,0.2,13,1,2022,32.9764,98.0969,4181.2,石渠,四川省,甘孜藏族自治州,石渠县,
56079,-8,-3.7,-11.5,74.5,56,658.5,661.6,655.4,3.2,13.4,0,13,1,2022,33.5944,102.9556,3513.8,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,-1.3,6.2,-6.9,58.8,28,696.5,698.3,692.5,1.9,13.8,0,13,1,2022,31.2117,98.8258,3063.8,白玉,四川省,甘孜藏族自治州,白玉县,
56178,1.6,6.2,-4.5,41.3,31,757.5,761.5,751.8,1.5,15.9,0.3,13,1,2022,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
57237,5.1,7.7,3.2,56.8,37,945.3,948.5,942,1.1,6.5,0,13,1,2022,32.0744,108.0317,672.2,万源,四川省,达州市,万源市,
57318,7.6,10.1,5.3,85.5,74,975,978.1,971.3,1.8,5.7,0,13,1,2022,31.0553,106.5811,406.2,营山,四川省,南充市,营山县,
56187,7.5,11.1,4.5,69.3,41,957.8,962.6,953.4,1.3,5,0,13,1,2022,30.7489,103.8611,547.7,温江气候观象台,四川省,成都市,温江区,
56198,7.6,11.6,4,66.8,30,960.5,964.7,956.1,1.7,5.3,0,13,1,2022,31.3181,104.4983,525.7,德阳,四川省,德阳市,罗江区,
56393,8.6,10.4,7.3,84,69,978.9,983.2,974.6,1.4,4.6,0,13,1,2022,29.7678,104.8536,369.3,资中,四川省,内江市,资中县,
56474,4.5,7.4,1.7,63.3,47,821.7,825,817.3,1.1,12.7,0,13,1,2022,28.545,102.1736,1740.5,冕宁,四川省,凉山彝族自治州,冕宁县,
57217,7.3,12.6,3.3,54,30,964.4,968,960.4,1.8,9.3,0,13,1,2022,32.2217,106.2556,499.3,旺苍,四川省,广元市,旺苍县,
57304,7.2,13.8,2.1,61.8,34,961.8,965.7,957.3,1.2,5.2,0,13,1,2022,31.6508,105.1686,517.7,梓潼,四川省,绵阳市,梓潼县,
57407,8.2,9.6,7,79,64,967.9,971.9,963.9,1.7,4.7,0,13,1,2022,30.2808,105.03,462.6,乐至,四川省,资阳市,乐至县,
57507,8.8,10.1,7.6,89.8,74,977.1,981.1,972.4,1.8,5.1,0,13,1,2022,29.3317,105.2997,385.8,隆昌,四川省,内江市,隆昌市,
57604,9.1,10.2,8.2,89,75,979,983.4,973.9,1.7,5,0,13,1,2022,28.7875,105.3928,368.6,纳溪,四川省,泸州市,纳溪区,
56199,7.7,11,5.3,71.5,42,968.3,972.3,964.1,1.8,6,0,13,1,2022,31.0428,104.7058,459.6,中江,四川省,德阳市,中江县,
56478,4.1,7.2,2.7,74,55,816.2,819.9,811.1,3.1,17.6,0.6,13,1,2022,28.3058,102.4144,1798.1,喜德,四川省,凉山彝族自治州,喜德县,
56491,8.6,10.2,7.8,86.3,72,966.3,971.2,961.4,2.5,6.9,0.1,13,1,2022,28.6922,104.5053,476.9,叙州,四川省,宜宾市,叙州区,
57416,7,8.5,5.9,91,84,977,980,973.5,1,3.5,0,13,1,2022,30.3425,106.9386,392.4,邻水,四川省,广安市,邻水县,
56196,8.3,11.8,5.1,61.3,31,961.1,965.1,956.8,1.9,5.1,0,13,1,2022,31.4403,104.7264,521.1,绵阳气象站,四川省,绵阳市,涪城区,
56493,9.4,10.9,8.2,93.3,72,988.1,992.7,983.2,1.4,3.9,0.1,13,1,2022,28.8492,104.9725,292.8,南溪,四川省,宜宾市,南溪区,
56580,0.5,4.3,-1.7,94.5,78,762.4,765.8,758.2,1.1,4.8,3.3,13,1,2022,27.7131,102.8069,2356.7,布拖,四川省,凉山彝族自治州,布拖县,
57605,8.2,8.9,7.7,85.8,70,959.5,963.1,955,1.5,4.7,2.7,13,1,2022,28.0397,105.8122,537.7,古蔺,四川省,泸州市,古蔺县,
56263,5.2,7.6,2.7,39.8,31,801.6,805.9,796.5,5.9,17.6,0,13,1,2022,30.8781,101.8808,1947.5,丹巴国家站,四川省,甘孜藏族自治州,丹巴县,
56378,7.3,9.1,6.3,70.8,50,918.3,922.8,913.1,2.1,7.1,0,13,1,2022,29.2292,102.3533,890.7,石棉,四川省,雅安市,石棉县,
56390,8.1,10.7,6.3,87.5,65,974.6,979.5,970,0.5,2.2,0,13,1,2022,29.6597,104.0683,405,井研,四川省,乐山市,井研县,
56480,8,10.8,5.9,81.3,58,956.6,962,951.1,1,6.3,0.3,13,1,2022,28.8281,103.5325,563.2,马边,四川省,乐山市,马边彝族自治县,
56389,8.5,11.4,6.6,90,59,976.7,981.7,971.9,0.7,3.2,0,13,1,2022,29.2019,103.9431,387.3,犍为,四川省,乐山市,犍为县,
56396,9.3,11,8.3,83.5,73,980.8,985.2,976.4,1.4,4,0.2,13,1,2022,29.3575,104.7658,353.4,自贡,四川省,自贡市,自流井区,
56462,4.5,10.2,-1.6,41.5,22,710.1,713.4,706.6,2.4,11.1,0,13,1,2022,29.0081,101.5008,2924.4,九龙,四川省,甘孜藏族自治州,九龙县,
56492,8.3,10.3,7.4,95.8,74,963.3,968,958.4,2,6.4,0,13,1,2022,28.7689,104.6053,502.8,宜宾,四川省,宜宾市,翠屏区,
56593,8.4,9.5,7.7,100,92,973.5,978.1,968.4,1.6,4.8,0.4,13,1,2022,28.595,104.9456,418,长宁,四川省,宜宾市,长宁县,
57326,5.9,7.9,3.9,84.3,70,977.9,980.6,974.7,1.7,4.9,0,13,1,2022,31.3639,107.7161,390.3,宣汉,四川省,达州市,宣汉县,
57403,8.1,10,6.2,77.5,58,981,984.8,977.1,0.7,3.8,0,13,1,2022,30.5928,105.2286,344.7,大英,四川省,遂宁市,大英县,
57329,6.1,7.8,4.8,86.3,65,968.8,971.4,965.5,0.6,4.4,0,13,1,2022,31.0978,107.8467,468.7,开江,四川省,达州市,开江县,
57408,8.2,9.6,7,82,66,977.2,981,973,1.6,4.9,0,13,1,2022,30.1103,105.3219,383.6,安岳,四川省,资阳市,安岳县,
56183,3.9,9.1,0.4,59.3,31,866.1,871.8,860.1,2.3,8.4,0,13,1,2022,31.4956,103.6183,1370.1,汶川,四川省,阿坝藏族羌族自治州,汶川县,
56180,2.5,7.3,-1.2,55.8,33,843.2,848.2,838.2,1.6,8.8,0,13,1,2022,31.6914,103.8533,1589.1,茂县,四川省,阿坝藏族羌族自治州,茂县,
56592,9.1,10.7,8.2,92,72,978.3,983.2,973,1,3.9,0.2,13,1,2022,28.4406,104.5036,376.4,高县,四川省,宜宾市,高县,
57603,9.5,10.9,8.5,88.8,76,989.2,993.2,984.1,1,2.7,0,13,1,2022,28.8111,105.8272,282.7,合江,四川省,泸州市,合江县,
56387,8,11,5.8,74.5,41,947.4,952.8,942.1,0.7,4.6,0,13,1,2022,29.2283,103.2614,643.1,峨边,四川省,乐山市,峨边彝族自治县,
56485,4.2,5.3,3.1,83.3,67,879.3,883.8,874.7,1.2,3.3,2.8,13,1,2022,28.2694,103.5775,1214.5,雷波,四川省,凉山彝族自治州,雷波县,
56565,7.6,12.1,3.6,53.3,36,749.2,751.5,746,3.9,20.2,0,13,1,2022,27.4378,101.4858,2516.8,盐源,四川省,凉山彝族自治州,盐源县,
57314,8,11.3,5.7,81,58,974.9,978.2,971.2,1.8,5.8,0,13,1,2022,31.3439,106.0653,405.7,南部,四川省,南充市,南部县,
57317,7.9,10.9,5.5,83.8,69,974,977.3,970.4,2.4,5.5,0,13,1,2022,31.0222,106.3981,414,蓬安国家基本气象站,四川省,南充市,蓬安县,
56146,-1.9,3.8,-5.5,65.5,31,668.9,670.3,665.3,1.6,13.9,0,13,1,2022,31.6192,99.9975,3383.4,甘孜基准站,四川省,甘孜藏族自治州,甘孜县,
56171,-4.1,0.5,-7.6,75.5,52,679.3,681.8,676.2,1.3,11.2,1.4,13,1,2022,32.8986,101.7086,3270.4,阿坝,四川省,阿坝藏族羌族自治州,阿坝县,
56184,-0.5,3.9,-3.7,77.3,49,811.2,815.6,805.6,1.2,6.9,2.8,13,1,2022,31.4361,103.1658,1892,理县,四川省,阿坝藏族羌族自治州,理县,
56152,-8,-2,-12.7,80,47,627.2,628.8,624.7,1.1,10.5,3,13,1,2022,32.275,100.3339,3898.7,色达,四川省,甘孜藏族自治州,色达县,
56167,1.4,10.7,-5.3,65.3,16,700.5,703.4,696.1,5.2,27.2,0.3,13,1,2022,30.9714,101.1186,3008.6,道孚,四川省,甘孜藏族自治州,道孚县,
56185,-2.2,2.7,-5.7,77.8,48,760.4,764.5,755.1,1.9,11.7,4.5,13,1,2022,32.08,102.98,2399.4,黑水,四川省,阿坝藏族羌族自治州,黑水县,
57328,7.4,9.2,6,78.5,69,983,985.7,979.7,1.4,4.3,0,13,1,2022,31.2075,107.5067,344.9,达川,四川省,达州市,达川区,
57411,8.1,10.3,6.1,81.5,67,981.7,985.2,978.1,2,6.2,0,13,1,2022,30.7456,106.1319,347,高坪,四川省,南充市,高坪区,
57414,7.9,9.5,6.5,93.3,86,975.4,978.6,971.5,1.7,4.2,0,13,1,2022,30.5178,106.4544,403.3,岳池,四川省,广安市,岳池县,
57417,8.9,10,8.1,88.3,77,985.5,988.7,981.5,1.3,5.5,0,13,1,2022,30.3514,106.2936,316,武胜,四川省,广安市,武胜县,
57508,9.4,10.4,8.7,90.8,78,987,991.1,982.2,1,3.4,0,13,1,2022,29.16,105.3814,301.8,泸县,四川省,泸州市,泸县,
56285,20.9,25.4,18.3,85.3,55,949.8,952,947.3,1.4,4.7,0.1,29,9,2022,30.5639,103.4653,544.7,大邑国家基本气象站,四川省,成都市,大邑县,
56443,18.3,24.7,12.4,51.8,28,721.6,723.8,718,2.6,12.3,0,29,9,2022,28.9369,99.8031,2844.2,乡城,四川省,甘孜藏族自治州,乡城县,
56459,16.3,22.8,12.7,81.5,46,765.7,767.4,762.9,0.5,3.6,1.6,29,9,2022,27.9294,101.275,2376.4,木里,四川省,凉山彝族自治州,木里藏族自治县,
56475,16.8,22.9,13.8,83,61,833.4,836.9,829.5,1.5,6.3,0,29,9,2022,28.6506,102.5119,1658.1,越西,四川省,凉山彝族自治州,越西县,
56494,22.2,29.1,17.1,79,44,966.9,969.5,963.8,1,5.9,0,29,9,2022,28.8394,104.3325,386.4,屏山,四川省,宜宾市,屏山县,
56575,18,24.8,14.8,83.3,53,848.3,851.3,845,0.7,7,0,29,9,2022,27.3731,102.5478,1514.6,普格,四川省,凉山彝族自治州,普格县,
